originalid,originaltraitname,originaltraitdef,standardisedtraitname,standardisedtraitdef,originaltraitvalue,originaltraitunit,originalerrorpos,originalerrorneg,originalerrorunit,standardisedtraitvalue,standardisedtraitunit,interactor1,interactor1stage,interactor1sex,interactor1temp,interactor1tempunit,interactor1growthtemp,interactor1growthtempunit,interactor1acctemp,interactor1acctempunit,interactor1acctempnotes,interactor1acctime,interactor1acctimeunit,interactor1acctimenotes,coordinatetype,latitude,longitude,figuretable,interactor1size,interactor1sizeunit,interactor1sizetype,citation,doi,notes,submittedby,contributoremail,,,,
PHXL11,metabolic rate,mean respiration rate,,,0.131055901,uL O2 mg wet mass-1 h-1,0.039337474,0.039337474,sd,,,Atta sexdens rubropilosa,adult (worker),,10,Celsius,,,,,,,,,decimal,-22.410833,-47.560833,figure 2,15,mg,mean wet mass,Beraldo and Mendes 1982. The influence of temperature on oxygen consumption rates of workers of two leaf cutting ants Atta laevigata (F. Smith 1858) and Atta sexdens rubropilosa (Forel 1908). Comparative Biochemistry and Physiology Part A: Physiology 71:3,10.1016/0300-9629(82)90428-5,individual wet mass ranged between 10 and 20 mg. field collected prior to lab experiment so interactor1growthtemp is NA,Paul Huxley,phuxley@vt.edu,,,,
PHXL11,metabolic rate,mean respiration rate,,,0.27184265,uL O2 mg wet mass-1 h-1,0.082815735,0.082815735,sd,,,Atta sexdens rubropilosa,adult (worker),,15,Celsius,,,,,,,,,decimal,-22.410833,-47.560833,figure 2,15,mg,mean wet mass,Beraldo and Mendes 1982. The influence of temperature on oxygen consumption rates of workers of two leaf cutting ants Atta laevigata (F. Smith 1858) and Atta sexdens rubropilosa (Forel 1908). Comparative Biochemistry and Physiology Part A: Physiology 71:3,10.1016/0300-9629(82)90428-5,individual wet mass ranged between 10 and 20 mg. field collected prior to lab experiment so interactor1growthtemp is NA,Paul Huxley,phuxley@vt.edu,,,,
PHXL11,metabolic rate,mean respiration rate,,,0.340165631,uL O2 mg wet mass-1 h-1,0.101449275,0.101449275,sd,,,Atta sexdens rubropilosa,adult (worker),,20,Celsius,,,,,,,,,decimal,-22.410833,-47.560833,figure 2,15,mg,mean wet mass,Beraldo and Mendes 1982. The influence of temperature on oxygen consumption rates of workers of two leaf cutting ants Atta laevigata (F. Smith 1858) and Atta sexdens rubropilosa (Forel 1908). Comparative Biochemistry and Physiology Part A: Physiology 71:3,10.1016/0300-9629(82)90428-5,individual wet mass ranged between 10 and 20 mg. field collected prior to lab experiment so interactor1growthtemp is NA,Paul Huxley,phuxley@vt.edu,,,,
PHXL11,metabolic rate,mean respiration rate,,,0.563768116,uL O2 mg wet mass-1 h-1,0.082815735,0.082815735,sd,,,Atta sexdens rubropilosa,adult (worker),,25,Celsius,,,,,,,,,decimal,-22.410833,-47.560833,figure 2,15,mg,mean wet mass,Beraldo and Mendes 1982. The influence of temperature on oxygen consumption rates of workers of two leaf cutting ants Atta laevigata (F. Smith 1858) and Atta sexdens rubropilosa (Forel 1908). Comparative Biochemistry and Physiology Part A: Physiology 71:3,10.1016/0300-9629(82)90428-5,individual wet mass ranged between 10 and 20 mg. field collected prior to lab experiment so interactor1growthtemp is NA,Paul Huxley,phuxley@vt.edu,,,,
PHXL11,metabolic rate,mean respiration rate,,,0.665217391,uL O2 mg wet mass-1 h-1,0.126293996,0.126293996,sd,,,Atta sexdens rubropilosa,adult (worker),,30,Celsius,,,,,,,,,decimal,-22.410833,-47.560833,figure 2,15,mg,mean wet mass,Beraldo and Mendes 1982. The influence of temperature on oxygen consumption rates of workers of two leaf cutting ants Atta laevigata (F. Smith 1858) and Atta sexdens rubropilosa (Forel 1908). Comparative Biochemistry and Physiology Part A: Physiology 71:3,10.1016/0300-9629(82)90428-5,individual wet mass ranged between 10 and 20 mg. field collected prior to lab experiment so interactor1growthtemp is NA,Paul Huxley,phuxley@vt.edu,,,,
PHXL11,metabolic rate,mean respiration rate,,,0.847412008,uL O2 mg wet mass-1 h-1,0.188405797,0.188405797,sd,,,Atta sexdens rubropilosa,adult (worker),,35,Celsius,,,,,,,,,decimal,-22.410833,-47.560833,figure 2,15,mg,mean wet mass,Beraldo and Mendes 1982. The influence of temperature on oxygen consumption rates of workers of two leaf cutting ants Atta laevigata (F. Smith 1858) and Atta sexdens rubropilosa (Forel 1908). Comparative Biochemistry and Physiology Part A: Physiology 71:3,10.1016/0300-9629(82)90428-5,individual wet mass ranged between 10 and 20 mg. field collected prior to lab experiment so interactor1growthtemp is NA,Paul Huxley,phuxley@vt.edu,,,,
PL89,metabolic rate (resting),mean oxygen consumption of inactive individuals that produced fewer than 0.3 spikes/sec over several minutes of observation,,,0.62972,Ml O2 g thorax-1 h-1,,,,,,Bombus vosnesenskii,adult,female (queen),4.41381,Celsius,,,,,,,,,decimal,37.75,-122.28333,figure 1,,,,Kammer and Heinrich 1974. Metabolic rates related to muscle activity in bumblebees. JEB 61:1,10.1242/jeb.61.1.219,,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
PL89,metabolic rate (resting),mean oxygen consumption of inactive individuals that produced fewer than 0.3 spikes/sec over several minutes of observation,,,0.265802,Ml O2 g thorax-1 h-1,,,,,,Bombus vosnesenskii,adult,female (queen),7.39733,Celsius,,,,,,,,,decimal,37.75,-122.28333,figure 1,,,,Kammer and Heinrich 1974. Metabolic rates related to muscle activity in bumblebees. JEB 61:1,10.1242/jeb.61.1.219,,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
PL89,metabolic rate (resting),mean oxygen consumption of inactive individuals that produced fewer than 0.3 spikes/sec over several minutes of observation,,,0.31208,Ml O2 g thorax-1 h-1,,,,,,Bombus vosnesenskii,adult,female (queen),9.87359,Celsius,,,,,,,,,decimal,37.75,-122.28333,figure 1,,,,Kammer and Heinrich 1974. Metabolic rates related to muscle activity in bumblebees. JEB 61:1,10.1242/jeb.61.1.219,,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
PL89,metabolic rate (resting),mean oxygen consumption of inactive individuals that produced fewer than 0.3 spikes/sec over several minutes of observation,,,0.532803,Ml O2 g thorax-1 h-1,,,,,,Bombus vosnesenskii,adult,female (queen),9.9692,Celsius,,,,,,,,,decimal,37.75,-122.28333,figure 1,,,,Kammer and Heinrich 1974. Metabolic rates related to muscle activity in bumblebees. JEB 61:1,10.1242/jeb.61.1.219,,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
PL89,metabolic rate (resting),mean oxygen consumption of inactive individuals that produced fewer than 0.3 spikes/sec over several minutes of observation,,,2.54855,Ml O2 g thorax-1 h-1,,,,,,Bombus vosnesenskii,adult,female (queen),16.3535,Celsius,,,,,,,,,decimal,37.75,-122.28333,figure 1,,,,Kammer and Heinrich 1974. Metabolic rates related to muscle activity in bumblebees. JEB 61:1,10.1242/jeb.61.1.219,,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
PL89,metabolic rate (resting),mean oxygen consumption of inactive individuals that produced fewer than 0.3 spikes/sec over several minutes of observation,,,2.57903,Ml O2 g thorax-1 h-1,,,,,,Bombus vosnesenskii,adult,female (queen),18.8933,Celsius,,,,,,,,,decimal,37.75,-122.28333,figure 1,,,,Kammer and Heinrich 1974. Metabolic rates related to muscle activity in bumblebees. JEB 61:1,10.1242/jeb.61.1.219,,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
PL89,metabolic rate (resting),mean oxygen consumption of inactive individuals that produced fewer than 0.3 spikes/sec over several minutes of observation,,,2.56013,Ml O2 g thorax-1 h-1,,,,,,Bombus vosnesenskii,adult,female (queen),26.4488,Celsius,,,,,,,,,decimal,37.75,-122.28333,figure 1,,,,Kammer and Heinrich 1974. Metabolic rates related to muscle activity in bumblebees. JEB 61:1,10.1242/jeb.61.1.219,,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
PL89,metabolic rate (resting),mean oxygen consumption of inactive individuals that produced fewer than 0.3 spikes/sec over several minutes of observation,,,1.88164,Ml O2 g thorax-1 h-1,,,,,,Bombus vosnesenskii,adult,female (queen),27.4953,Celsius,,,,,,,,,decimal,37.75,-122.28333,figure 1,,,,Kammer and Heinrich 1974. Metabolic rates related to muscle activity in bumblebees. JEB 61:1,10.1242/jeb.61.1.219,,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
PL89,metabolic rate (resting),mean oxygen consumption of inactive individuals that produced fewer than 0.3 spikes/sec over several minutes of observation,,,2.18118,Ml O2 g thorax-1 h-1,,,,,,Bombus vosnesenskii,adult,female (queen),27.6545,Celsius,,,,,,,,,decimal,37.75,-122.28333,figure 1,,,,Kammer and Heinrich 1974. Metabolic rates related to muscle activity in bumblebees. JEB 61:1,10.1242/jeb.61.1.219,,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
PL89,metabolic rate (resting),mean oxygen consumption of inactive individuals that produced fewer than 0.3 spikes/sec over several minutes of observation,,,3.12765,Ml O2 g thorax-1 h-1,,,,,,Bombus vosnesenskii,adult,female (queen),26.799,Celsius,,,,,,,,,decimal,37.75,-122.28333,figure 1,,,,Kammer and Heinrich 1974. Metabolic rates related to muscle activity in bumblebees. JEB 61:1,10.1242/jeb.61.1.219,,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
PL89,metabolic rate (resting),mean oxygen consumption of inactive individuals that produced fewer than 0.3 spikes/sec over several minutes of observation,,,3.23779,Ml O2 g thorax-1 h-1,,,,,,Bombus vosnesenskii,adult,female (queen),27.4023,Celsius,,,,,,,,,decimal,37.75,-122.28333,figure 1,,,,Kammer and Heinrich 1974. Metabolic rates related to muscle activity in bumblebees. JEB 61:1,10.1242/jeb.61.1.219,,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
PL89,metabolic rate (resting),mean oxygen consumption of inactive individuals that produced fewer than 0.3 spikes/sec over several minutes of observation,,,3.93182,Ml O2 g thorax-1 h-1,,,,,,Bombus vosnesenskii,adult,female (queen),26.8956,Celsius,,,,,,,,,decimal,37.75,-122.28333,figure 1,,,,Kammer and Heinrich 1974. Metabolic rates related to muscle activity in bumblebees. JEB 61:1,10.1242/jeb.61.1.219,,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
PL89,metabolic rate (resting),mean oxygen consumption of inactive individuals that produced fewer than 0.3 spikes/sec over several minutes of observation,,,4.34224,Ml O2 g thorax-1 h-1,,,,,,Bombus vosnesenskii,adult,female (queen),25.8486,Celsius,,,,,,,,,decimal,37.75,-122.28333,figure 1,,,,Kammer and Heinrich 1974. Metabolic rates related to muscle activity in bumblebees. JEB 61:1,10.1242/jeb.61.1.219,,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
PL89,metabolic rate (resting),mean oxygen consumption of inactive individuals that produced fewer than 0.3 spikes/sec over several minutes of observation,,,4.57851,Ml O2 g thorax-1 h-1,,,,,,Bombus vosnesenskii,adult,female (queen),26.4839,Celsius,,,,,,,,,decimal,37.75,-122.28333,figure 1,,,,Kammer and Heinrich 1974. Metabolic rates related to muscle activity in bumblebees. JEB 61:1,10.1242/jeb.61.1.219,,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
PL89,metabolic rate (resting),mean oxygen consumption of inactive individuals that produced fewer than 0.3 spikes/sec over several minutes of observation,,,4.29387,Ml O2 g thorax-1 h-1,,,,,,Bombus vosnesenskii,adult,female (queen),28.42,Celsius,,,,,,,,,decimal,37.75,-122.28333,figure 1,,,,Kammer and Heinrich 1974. Metabolic rates related to muscle activity in bumblebees. JEB 61:1,10.1242/jeb.61.1.219,,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
PL89,metabolic rate (resting),mean oxygen consumption of inactive individuals that produced fewer than 0.3 spikes/sec over several minutes of observation,,,4.92297,Ml O2 g thorax-1 h-1,,,,,,Bombus vosnesenskii,adult,female (queen),32.3893,Celsius,,,,,,,,,decimal,37.75,-122.28333,figure 1,,,,Kammer and Heinrich 1974. Metabolic rates related to muscle activity in bumblebees. JEB 61:1,10.1242/jeb.61.1.219,,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
PL89,metabolic rate (resting),mean oxygen consumption of inactive individuals that produced fewer than 0.3 spikes/sec over several minutes of observation,,,6.53397,Ml O2 g thorax-1 h-1,,,,,,Bombus vosnesenskii,adult,female (queen),26.138,Celsius,,,,,,,,,decimal,37.75,-122.28333,figure 1,,,,Kammer and Heinrich 1974. Metabolic rates related to muscle activity in bumblebees. JEB 61:1,10.1242/jeb.61.1.219,,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
PL89,metabolic rate (resting),mean oxygen consumption of inactive individuals that produced fewer than 0.3 spikes/sec over several minutes of observation,,,6.69154,Ml O2 g thorax-1 h-1,,,,,,Bombus vosnesenskii,adult,female (queen),26.424,Celsius,,,,,,,,,decimal,37.75,-122.28333,figure 1,,,,Kammer and Heinrich 1974. Metabolic rates related to muscle activity in bumblebees. JEB 61:1,10.1242/jeb.61.1.219,,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
PL89,metabolic rate (resting),mean oxygen consumption of inactive individuals that produced fewer than 0.3 spikes/sec over several minutes of observation,,,6.32639,Ml O2 g thorax-1 h-1,,,,,,Bombus vosnesenskii,adult,female (queen),32.3599,Celsius,,,,,,,,,decimal,37.75,-122.28333,figure 1,,,,Kammer and Heinrich 1974. Metabolic rates related to muscle activity in bumblebees. JEB 61:1,10.1242/jeb.61.1.219,,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
PL89,metabolic rate (resting),mean oxygen consumption of inactive individuals that produced fewer than 0.3 spikes/sec over several minutes of observation,,,7.65326,Ml O2 g thorax-1 h-1,,,,,,Bombus vosnesenskii,adult,female (queen),26.8383,Celsius,,,,,,,,,decimal,37.75,-122.28333,figure 1,,,,Kammer and Heinrich 1974. Metabolic rates related to muscle activity in bumblebees. JEB 61:1,10.1242/jeb.61.1.219,,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
PL89,metabolic rate (resting),mean oxygen consumption of inactive individuals that produced fewer than 0.3 spikes/sec over several minutes of observation,,,7.55824,Ml O2 g thorax-1 h-1,,,,,,Bombus vosnesenskii,adult,female (queen),27.8223,Celsius,,,,,,,,,decimal,37.75,-122.28333,figure 1,,,,Kammer and Heinrich 1974. Metabolic rates related to muscle activity in bumblebees. JEB 61:1,10.1242/jeb.61.1.219,,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
PL89,metabolic rate (resting),mean oxygen consumption of inactive individuals that produced fewer than 0.3 spikes/sec over several minutes of observation,,,8.34624,Ml O2 g thorax-1 h-1,,,,,,Bombus vosnesenskii,adult,female (queen),28.8712,Celsius,,,,,,,,,decimal,37.75,-122.28333,figure 1,,,,Kammer and Heinrich 1974. Metabolic rates related to muscle activity in bumblebees. JEB 61:1,10.1242/jeb.61.1.219,,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
PL89,metabolic rate (resting),mean oxygen consumption of inactive individuals that produced fewer than 0.3 spikes/sec over several minutes of observation,,,8.94294,Ml O2 g thorax-1 h-1,,,,,,Bombus vosnesenskii,adult,female (queen),34.904,Celsius,,,,,,,,,decimal,37.75,-122.28333,figure 1,,,,Kammer and Heinrich 1974. Metabolic rates related to muscle activity in bumblebees. JEB 61:1,10.1242/jeb.61.1.219,,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
PL89,metabolic rate (resting),mean oxygen consumption of inactive individuals that produced fewer than 0.3 spikes/sec over several minutes of observation,,,11.6577,Ml O2 g thorax-1 h-1,,,,,,Bombus vosnesenskii,adult,female (queen),28.8451,Celsius,,,,,,,,,decimal,37.75,-122.28333,figure 1,,,,Kammer and Heinrich 1974. Metabolic rates related to muscle activity in bumblebees. JEB 61:1,10.1242/jeb.61.1.219,,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
PL89,metabolic rate (resting),mean oxygen consumption of inactive individuals that produced fewer than 0.3 spikes/sec over several minutes of observation,,,10.0621,Ml O2 g thorax-1 h-1,,,,,,Bombus vosnesenskii,adult,female (queen),35.8265,Celsius,,,,,,,,,decimal,37.75,-122.28333,figure 1,,,,Kammer and Heinrich 1974. Metabolic rates related to muscle activity in bumblebees. JEB 61:1,10.1242/jeb.61.1.219,,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
PL89,metabolic rate (resting),mean oxygen consumption of inactive individuals that produced fewer than 0.3 spikes/sec over several minutes of observation,,,10.1091,Ml O2 g thorax-1 h-1,,,,,,Bombus vosnesenskii,adult,female (queen),36.5567,Celsius,,,,,,,,,decimal,37.75,-122.28333,figure 1,,,,Kammer and Heinrich 1974. Metabolic rates related to muscle activity in bumblebees. JEB 61:1,10.1242/jeb.61.1.219,,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
PL89,metabolic rate (resting),mean oxygen consumption of inactive individuals that produced fewer than 0.3 spikes/sec over several minutes of observation,,,11.9394,Ml O2 g thorax-1 h-1,,,,,,Bombus vosnesenskii,adult,female (queen),33.9249,Celsius,,,,,,,,,decimal,37.75,-122.28333,figure 1,,,,Kammer and Heinrich 1974. Metabolic rates related to muscle activity in bumblebees. JEB 61:1,10.1242/jeb.61.1.219,,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
PL89,metabolic rate (resting),mean oxygen consumption of inactive individuals that produced fewer than 0.3 spikes/sec over several minutes of observation,,,13.675,Ml O2 g thorax-1 h-1,,,,,,Bombus vosnesenskii,adult,female (queen),31.3564,Celsius,,,,,,,,,decimal,37.75,-122.28333,figure 1,,,,Kammer and Heinrich 1974. Metabolic rates related to muscle activity in bumblebees. JEB 61:1,10.1242/jeb.61.1.219,,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
PL89,metabolic rate (resting),mean oxygen consumption of inactive individuals that produced fewer than 0.3 spikes/sec over several minutes of observation,,,12.948,Ml O2 g thorax-1 h-1,,,,,,Bombus vosnesenskii,adult,female (queen),35.3234,Celsius,,,,,,,,,decimal,37.75,-122.28333,figure 1,,,,Kammer and Heinrich 1974. Metabolic rates related to muscle activity in bumblebees. JEB 61:1,10.1242/jeb.61.1.219,,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
PL89,metabolic rate (resting),mean oxygen consumption of inactive individuals that produced fewer than 0.3 spikes/sec over several minutes of observation,,,18.4671,Ml O2 g thorax-1 h-1,,,,,,Bombus vosnesenskii,adult,female (queen),35.3327,Celsius,,,,,,,,,decimal,37.75,-122.28333,figure 1,,,,Kammer and Heinrich 1974. Metabolic rates related to muscle activity in bumblebees. JEB 61:1,10.1242/jeb.61.1.219,,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
PL89,metabolic rate (resting),mean oxygen consumption of inactive individuals that produced fewer than 0.3 spikes/sec over several minutes of observation,,,19.2229,Ml O2 g thorax-1 h-1,,,,,,Bombus vosnesenskii,adult,female (queen),37.7784,Celsius,,,,,,,,,decimal,37.75,-122.28333,figure 1,,,,Kammer and Heinrich 1974. Metabolic rates related to muscle activity in bumblebees. JEB 61:1,10.1242/jeb.61.1.219,,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
PL89,metabolic rate (resting),mean oxygen consumption of inactive individuals that produced fewer than 0.3 spikes/sec over several minutes of observation,,,23.3062,Ml O2 g thorax-1 h-1,,,,,,Bombus vosnesenskii,adult,female (queen),39.8488,Celsius,,,,,,,,,decimal,37.75,-122.28333,figure 1,,,,Kammer and Heinrich 1974. Metabolic rates related to muscle activity in bumblebees. JEB 61:1,10.1242/jeb.61.1.219,,Kate Griffin,kate.griffin21@imperial.ac.uk,,,,
